"","budget","id","imdb_id","original_language","original_title","popularity","release_year","release_date","revenue","runtime","title","vote_average","vote_count"
"11256",0,154211,"tt0314691","en","Sogobi",0.072941,2002,"1/12/02",0,90,"Sogobi",8.5,2
"11257",0,30888,"tt0076888","es","La visita del vicio",3.965041,1978,"6/1/78",0,91,"The Coming of Sin",4,1
"11258",0,46863,"tt0124222","en","Zvony pre bosých",0.03652,1965,"1/1/65",0,96,"The Bells Toll for the Barefooted",5,1
"11259",0,126879,"tt2120088","de","L’âge atomique",2.225938,2012,"11/27/12",0,67,"Atomic Age",4.8,6
"11260",0,149657,"tt1986914","sl","Oča",0.171465,2010,"10/25/10",0,71,"Dad",6.5,2
"11261",0,297288,"tt4078672","it","Buoni a nulla",1.109136,2014,"10/23/14",0,87,"Good for Nothing",6.5,6
"11262",0,297745,"tt4129900","it","...E fuori nevica!",1.557067,2014,"10/16/14",0,0,"...E fuori nevica!",5.7,26
"11263",0,43833,"tt0031831","en","Q Planes",0.441487,1939,"6/20/39",0,82,"Q Planes",5.2,3
"11264",0,64869,"tt0055232","en","Nikki, Wild Dog of the North",0.037374,1961,"7/12/61",0,74,"Nikki, Wild Dog of the North",7,1
"11265",0,162117,"tt0049733","en","Secrets of Life",0.072334,1956,"11/6/56",0,70,"Secrets of Life",8,2
"11266",0,49092,"tt0035555","en","Who Done It?",0.584151,1942,"11/6/42",0,77,"Who Done It?",6.9,7
"11267",0,124762,"tt2271401","en","Inori",0.119277,2012,"8/4/12",0,72,"Inori",2,2
"11268",0,237957,"tt0100271","en","Nostos: il ritorno",1.579447,1989,"12/31/89",0,85,"Nostos: The Return",7.8,5
"11269",0,51902,"tt0081350","cs","Pohádka o Honzíkovi a Mařence",0.222443,1980,"11/1/80",0,65,"The Tale of John and Marie",7.1,5
"11270",0,297631,"tt1667485","en","Spark of Being",0.005882,2010,"11/19/10",0,68,"Spark of Being",0,0
"11271",0,85834,"tt0197719","fr","Méditerranée",0.26304,1963,"4/23/63",0,45,"Méditerranée",6.4,5
"11272",0,31957,"tt0088812","nl","Het Bittere Kruid",0.36714,1985,"4/25/85",0,89,"The bitter herb",5,2
"11273",0,128061,"tt2323264","nl","De ontmaagding van Eva van End",0.163281,2012,"9/9/12",0,99,"The Deflowering of Eva van End",4.5,3
"11274",0,211158,"tt1251370","de","Ein Teil von mir",0.00499,2009,"10/14/09",0,NA,"Ein Teil von mir",0,0
"11275",0,361131,"tt4865436","hi","Hate Story 3",0.834148,2015,"4/12/15",0,126,"Hate Story 3",6.5,12
"11276",0,357959,"tt0418733","hy","Տարեթիվ",0.049412,1974,"8/30/74",0,76,"Sour Grape",5,1
"11277",0,96300,"tt0194234","it","Il pianeta azzurro",0.509914,1981,"3/11/81",0,83,"The Blue Planet",8.4,5
"11278",0,382899,"tt5437970","sl","Mama",0.066061,2016,"1/27/16",0,90,"Mother",10,1
"11279",0,358859,"tt4900156","ru","Событие",0.375634,2015,"9/2/15",0,74,"The Event",5,1
"11280",0,142916,"tt2064960","en","The Great Flood",0.523999,2012,"11/17/12",0,80,"The Great Flood",5.9,5
"11281",0,179837,"tt0156770","en","Manufraktur",0.004137,1985,"1/1/85",0,3,"Manufractur",7.2,5
"11282",0,104317,"tt0350921","en","La femme qui se poudre",0.007223,1972,"1/1/72",0,18,"The Woman Who Powders Herself",6.7,7
"11283",0,278262,"tt0229075","en","Zhizn, osin",0.071779,1999,"12/20/99",0,35,"Life, Autumn",6.5,2
"11284",0,126208,"tt0281228","en","Stellar",0.51002,1993,"1/1/93",0,3,"Stellar",6.9,12
"11285",0,149712,"tt0240833","lt","Praejusios Dienos Atminimui",0.149527,1990,"1/1/90",0,40,"In Memory of the Day Passed By",8.5,4
"11286",0,277819,"tt1003141","ru","Фабрика",0.245512,2004,"1/1/04",0,30,"Factory",5,4
"11287",0,302528,"tt3704050","en","Remember",10.200553,2015,"10/23/15",1986615,94,"Remember",7.4,173
"11288",0,256316,"tt3671552","ko","찌라시: 위험한 소문",0.618248,2014,"2/20/14",0,121,"Tabloid Truth",5,9
"11289",0,80281,"tt1890493","te","ఊసరవెల్లి",0.978568,2011,"10/6/11",0,165,"Oosaravelli",5.7,6
"11290",0,324269,"tt4125856","en","For Grace",0.253959,2015,"3/13/15",0,95,"For Grace",7.5,2
"11291",0,371758,"tt3581932","en","And Then There Were None",5.238281,1900,NA,0,168,"And Then There Were None",7.9,91
"11292",0,42911,"tt0114467","en","Skyscraper",0.925896,1996,"2/29/96",0,96,"Skyscraper",4,10
"11293",0,187238,"tt2557954","it","Si può fare l'amore vestiti?",0.150661,2012,"12/5/12",0,NA,"Si può fare l'amore vestiti?",4.8,4
"11294",0,101553,"tt0059924","it","Yankee",1.411467,1966,"8/25/66",0,92,"Yankee",3.5,2
"11295",121,137599,"tt0078732","it","Action",1.12006,1980,"1/4/80",0,121,"Action",3.8,5
"11296",0,50268,"tt0092720","it","Capriccio",3.409258,1987,"2/25/87",0,98,"Love & Passion",3.9,9
"11297",0,37265,"tt0104014","it","Così fan tutte",4.258331,1992,"2/21/92",0,93,"All Ladies Do It",3.8,159
"11298",0,55580,"tt0113049","en","Fermo posta Tinto Brass",7.02299,1995,"8/30/95",0,81,"P.O. Box Tinto Brass",5.1,22
"11299",0,21990,"tt0073343","en","The Man from Hong Kong",1.547134,1975,"7/31/75",0,111,"The Man from Hong Kong",7.3,11
"11300",0,10125,"tt0329083","hr","Fine mrtve djevojke",0.427798,2002,"6/24/02",0,77,"Fine Dead Girls",5.8,9
"11301",0,329010,"tt4503598","en","Emelie",5.543789,2016,"3/4/16",0,82,"Emelie",5.4,194
"11302",0,297207,"tt3499870","it","La pazza della porta accanto: conversazione con Alda Merini",0.084644,2013,"11/12/13",0,NA,"La pazza della porta accanto: conversazione con Alda Merini",8,2
"11303",0,367275,"tt5177628","fi","Jare vs. Cheek",0.040827,2015,"11/8/15",0,63,"Jare vs. Cheek",0,0
"11304",0,77829,"tt0202909","en","A Hole in the Head",0.142337,1998,"1/1/98",0,54,"A Hole in the Head",6.5,2
"11305",0,132705,"tt2318360","es","Morgana",0.368092,2012,"8/3/12",1612100,120,"Morgana",6.3,2
"11306",1150118,364540,"tt3955894","en","Girl Asleep",6.235767,2016,"6/18/16",0,77,"Girl Asleep",6.9,35
"11307",0,309024,"tt3142366","en","Take Me to the River",1.327809,2016,"3/18/16",0,90,"Take Me to the River",6.2,9
"11308",0,20431,"tt0794338","ja","さくらん",1.349005,2007,"2/24/07",0,111,"Sakuran",6.4,11
"11309",3e+06,37941,"tt1609168","ta","விண்ணைத்தாண்டி வருவாயா",1.036233,2010,"2/26/10",1.2e+07,157,"Vinnaithaandi Varuvaayaa",7.7,19
"11310",0,341420,"tt4701688","ta","தீமொண்டே கோலோனி",0.918321,2015,"5/22/15",0,116,"Demonte Colony",7.6,7
"11311",0,21463,"tt0105271","ta","Roja",0.589798,1992,"8/15/92",0,137,"Roja",7.1,9
"11312",3230939,20049,"tt1355546","ta","Ayan",1.937874,2009,"4/3/09",1.8e+07,162,"Ayan",6.7,19
"11313",0,82124,"tt0091559","ta","மௌனராகம்",0.437959,1986,"8/15/86",0,160,"Mouna Raagam",7.7,3
"11314",0,70988,"tt1843335","ta","யுத்தம் செய்",0.986974,2011,"2/4/11",0,160,"Yuddham Sei",7.7,3
"11315",0,165432,"tt0077775","bn","জয় বাবা ফেলুনাথ",2.238456,1979,"1/4/79",0,112,"Joi Baba Felunath",7.3,5
"11316",0,181656,"tt2328505","ja","アシュラ",2.373448,2012,"9/29/12",0,76,"Asura",6.4,17
"11317",1333333,31626,"tt0843326","te","Bommarillu",0.654216,2006,"8/9/06",5333333,170,"Bommarillu",5.6,6
"11318",0,34763,"tt1526323","te","Aarya 2",0.476043,2009,"11/27/09",0,163,"Aarya 2",6.6,5
"11319",0,19754,"tt0106267","en","The Amy Fisher Story",1.997741,1993,"1/3/93",0,96,"The Amy Fisher Story",3.5,8
"11320",0,277796,"tt2723176","en","Hide and Seek",1.173596,2014,"6/20/14",0,82,"Hide and Seek",4.3,8
"11321",0,369245,"tt4275910","it","La felicità è un sistema complesso",0.737315,2015,"11/26/15",0,117,"La felicità è un sistema complesso",5.4,19
"11322",0,287179,"tt3907314","en","The Iron Ministry",0.376129,2014,"8/15/14",0,82,"The Iron Ministry",6.5,2
"11323",0,81843,"tt1463410","en","Let Him Be",0.004706,2009,"1/1/09",0,82,"Let Him Be",0,0
"11324",0,159281,"tt0169817","it","Le due facce del dollaro",0.043995,1967,"12/28/67",0,94,"Two Faces of the Dollar",7,1
"11325",0,268271,"tt0064865","en","Quella dannata pattuglia",0.161813,1969,"4/17/69",0,80,"The Battle of the Damned",4.5,2
"11326",0,150029,"tt0069523","it","Arriva Durango, paga o muori",0.20165,1971,"3/5/71",0,100,"Durango Is Coming, Pay or Die",6,1
"11327",0,34052,"tt0074705","ja","Jack and the Beanstalk",1.906173,1974,"7/20/74",0,93,"Jack and the Beanstalk",5.5,7
"11328",0,63224,"tt0045302","fr","La vérité sur Bébé Donge",0.398774,1952,"2/13/52",0,110,"The Truth About Bebe Donge",6,3
"11329",0,98302,"tt0053833","fr","La française et l'amour",0.041026,1960,"9/23/60",0,143,"Love and the Frenchwoman",6,1
"11330",0,332706,"tt3244446","en","Bleeding Heart",2.802814,2015,"4/16/15",0,80,"Bleeding Heart",4.9,28
"11331",0,23704,"tt0337708","en","The Rocket Post",0.124832,2004,"5/13/04",0,112,"The Rocket Post",7,1
"11332",0,131907,"tt0268261","es","No somos nadie",0.167703,2002,"1/1/02",0,91,"God is on Air",10,1
"11333",0,348346,"tt4113114","en","Lethal Seduction",1.668234,2015,"7/11/15",0,80,"Lethal Seduction",5.7,7
"11334",0,382913,"tt4356104","lv","Es esmu šeit",0.285596,2016,"2/26/16",0,105,"Mellow Mud",6.9,4
"11335",0,78088,"tt1398999","en","Earthling",0.9121,2011,"3/14/11",0,114,"Earthling",3.3,7
"11336",0,85793,"tt0093399","ja","Mori no densetsu",0.014473,1987,"12/18/87",0,30,"Legend of the Forest",7,2
"11337",0,174187,"tt0006145","en","That Little Band Of Gold",0.076965,1915,"3/14/15",0,25,"That Little Band Of Gold",7,1
"11338",0,262536,"tt0028808","en","Draegerman Courage",0.672146,1937,"5/15/37",0,58,"Draegerman Courage",0,0
"11339",0,41383,"tt0072991","zh","少林五祖",0.991225,1974,"12/25/74",0,105,"Five Shaolin Masters",7.3,11
"11340",0,65270,"tt1545098","en","Kenny Chesney: Summer In 3D",0.071225,2010,"8/21/10",0,0,"Kenny Chesney: Summer In 3D",10,1
"11341",300,257004,"tt2991922","it","The Stalker",0.892921,2013,"3/1/13",0,90,"The Stalker",1,2
"11342",0,181565,"tt2408696","it","Outing - Fidanzati per sbaglio",1.26876,2013,"3/30/13",0,96,"Outing - Engaged by Mistake",4.9,18
"11343",0,136585,"tt2279922","en","Return to Nuke 'Em High Volume 1",1.526871,2013,"5/16/13",0,85,"Return to Nuke 'Em High Volume 1",5.3,19
"11344",0,337085,"tt1929276","en","Estranged",1.908936,2015,"8/28/15",0,101,"Estranged",5.1,27
"11345",0,65874,"tt0020701","en","Borderline",0.286199,1930,"10/13/30",0,63,"Borderline",4.8,5
"11346",0,301224,"tt3509626","en","54 Days",0.068147,2014,"11/16/14",0,87,"54 Days",0,1
"11347",0,75745,"tt1992138","en","Force",1.549113,2011,"9/23/11",0,137,"Force",6.2,11
"11348",0,41988,"tt1606600","en","DC Showcase: Jonah Hex",3.356801,2010,"7/27/10",0,12,"DC Showcase: Jonah Hex",6.5,23
"11349",0,347689,"tt0837156","en","Pee-wee's Big Holiday",3.64791,2016,"3/18/16",0,90,"Pee-wee's Big Holiday",5.8,69
"11350",0,54566,"tt0137956","fi","Millipilleri",0.001189,1966,"8/26/66",0,NA,"Millipilleri",0,0
"11351",0,292010,"tt3922816","en","The Daughter",3.71029,2015,"10/9/15",0,96,"The Daughter",6.4,25
"11352",0,278717,"tt4131188","ru","Испытание",0.297445,2014,"9/18/14",0,95,"Test",7.4,5
"11353",0,326649,"tt4076284","en","Life Is Sacred",0.040096,2014,"11/8/14",0,106,"Life Is Sacred",0,0
"11354",0,5728,"tt0083160","de","Tag der Idioten",0.23842,1981,"10/31/81",0,110,"Day of the Idiots",8,3
"11355",0,12422,"tt1206485","fr","Nuit de Chien",0.771313,2008,"1/1/08",0,110,"This Night",7,4
"11356",0,130544,"tt0081299","de","Palermo oder Wolfsburg",0.060535,1980,"2/1/80",0,175,"Palermo or Wolfsburg",8.3,4
"11357",0,63065,"tt1719541","de","Neue Vahr Süd",0.775613,2010,"11/30/10",0,90,"Neue Vahr Süd",6.1,12
"11358",0,382962,"tt1449183","en","If These Knishes Could Talk: The Story of the NY Accent",0,1900,NA,0,55,"If These Knishes Could Talk: The Story of the NY Accent",0,0
"11359",0,273912,"tt2912120","en","The Young Kieslowski",0.255766,2015,"7/24/15",0,94,"The Young Kieslowski",6.5,4
"11360",0,52488,"tt0300212","en","A More Perfect Union",0.035522,1989,"1/7/89",0,111,"A More Perfect Union",6.5,1
"11361",0,43093,"tt0052611","en","Behemoth, the Sea Monster",1.311197,1959,"3/3/59",0,80,"The Giant Behemoth",5.3,9
"11362",0,376311,"tt5113086","en","Little Dead Rotting Hood",2.480478,2016,"1/5/16",0,90,"Little Dead Rotting Hood",3.9,22
"11363",0,49834,"tt0893507","tr","Beynelmilel",0.851274,2006,"12/29/06",0,0,"Beynelmilel",6.1,7
"11364",0,163018,"tt0164094","en","Μάθε Παιδί Μου Γράμματα",0.554045,1981,"9/30/81",0,96,"Learn How to Read and Write, Son",7.1,5
"11365",0,374021,"tt0136211","el","Γαμπρός από το Λονδίνο",0.051059,1967,"4/16/67",0,78,"Groom from London",9,1
"11366",0,379508,"tt0178683","el","Χτυποκάρδια στο Θρανίο",0.115549,1963,"11/11/63",0,114,"Throbs at the Desk",7,2
"11367",0,47247,"tt0892422","el","Πέντε Λεπτά Ακόμα",0.660521,2006,"10/19/06",0,90,"Extended Play",5.7,5
"11368",0,38404,"tt0044406","en","Bela Lugosi Meets a Brooklyn Gorilla",0.107203,1952,"9/4/52",0,74,"Bela Lugosi Meets a Brooklyn Gorilla",7,3
"11369",0,71921,"tt0063063","en","Here We Go Round the Mulberry Bush",0.375375,1968,"1/22/68",0,96,"Here We Go Round the Mulberry Bush",6.1,7
"11370",0,329815,"tt4085084","fr","Maryland",4.165542,2015,"9/30/15",39687,100,"Disorder",5.6,62
"11371",8500000,47845,"tt1259615","de","12 Meter ohne Kopf",0.723258,2009,"12/10/09",0,108,"12 Paces without a Head",7.2,9
"11372",0,224951,"tt2302601","en","Evil Feed",8.097234,2013,"10/23/13",0,90,"Evil Feed",4.4,10
"11373",0,242546,"tt3306776","ja","ベヨネッタ ブラッディフェイト",3.424565,2013,"11/23/13",0,90,"Bayonetta: Bloody Fate",5.2,19
"11374",0,208091,"tt3007904","en","Saving Norman",1.043899,2013,"5/25/13",0,9,"Saving Norman",5.6,5
"11375",0,136366,"tt2266184","en","Fugu & Tako",0.125697,2012,"9/21/12",0,10,"Fugu & Tako",6.7,3
"11376",0,110898,"tt1655566","en","Apricot",0.957378,2009,"12/9/09",0,11,"Apricot",5.7,3
"11377",0,38706,"tt0100581","it","La setta",1.883218,1991,"3/1/91",0,116,"The Sect",6,14
"11378",0,46776,"tt0062739","en","The Bliss of Mrs. Blossom",0.308475,1968,"1/1/68",0,93,"The Bliss of Mrs. Blossom",8,3
"11379",0,58559,"tt1865335","fr","Confession of a Child of the Century",0.77848,2012,"8/29/12",0,120,"Confession of a Child of the Century",4.9,6
"11380",0,378137,"tt5352432","en","Hannibal Buress: Comedy Camisado",0.826674,2016,"2/5/16",0,61,"Hannibal Buress: Comedy Camisado",7.1,15
"11381",0,356326,"tt3547682","da","Sorgenfri",2.673646,2015,"9/29/15",0,85,"What We Become",5.7,35
"11382",0,132540,"tt2115420","en","The Taiwan Oyster",0.362432,2012,"3/10/12",0,108,"The Taiwan Oyster",6.8,2
"11383",1300000,375742,"tt5278832","pl","Córki dancingu",2.159038,2015,"12/25/15",101657,92,"The Lure",6.1,31
"11384",7e+05,336011,"tt4129870","en","White Girl",6.021721,2016,"9/2/16",200242,88,"White Girl",5.5,109
"11385",0,157005,"tt2551516","en","Google and the World Brain",0.231755,2013,"1/18/13",0,89,"Google and the World Brain",6.2,5
"11386",0,72750,"tt0479872","en","Brasilintime: Batucada com Discos",0.177974,2007,"11/13/07",0,116,"Brasilintime: Batucada com Discos",5.7,3
"11387",0,48613,"tt0171512","it","La maschera del demonio",0.219358,1989,"1/2/89",0,94,"The Devil's Veil",4,2
"11388",0,122544,"tt1571247","en","The Perfect House",0.773253,2012,"7/17/12",0,84,"The Perfect House",5.2,6
"11389",3e+06,296360,"tt3068194","en","Love & Friendship",12.822085,2016,"5/27/16",14016568,94,"Love & Friendship",6.4,171
"11390",0,257044,"tt0079191","en","Game For Vultures",0.810999,1980,"9/17/80",0,113,"Game For Vultures",2.5,2
"11391",0,239367,"tt3178174","ja","ジョバンニの島",2.748559,2014,"2/22/14",0,102,"Giovanni's Island",7,17
"11392",0,60410,"tt0093843","en","Remote Control",0.336057,1988,"4/7/88",0,88,"Remote Control",7,3
"11393",400,76746,"tt1855417","ru","Вдребезги",0.196508,2011,"10/6/11",0,0,"Vdrebezgi",3.3,3
"11394",0,134238,"tt0028284","en","Song of the Saddle",0.005411,1936,"2/28/36",0,58,"Song of the Saddle",0,0
"11395",0,122325,"tt0023394","en","The Rich Are Always with Us",0.154659,1932,"5/21/32",0,71,"The Rich Are Always with Us",6.8,2
"11396",0,178447,"tt0021550","en","Wide Open",0.141396,1930,"2/1/30",0,69,"Wide Open",0,0
"11397",0,365002,"tt5153260","es","Kryptonita",0.603562,2015,"12/3/15",0,80,"Kryptonita",4.7,3
"11398",0,68048,"tt1236194","en","FLicKeR",0.01239,2009,"7/14/09",0,75,"FLicKeR",0,0
"11399",0,50942,"tt0156205","en","Creature",6.243385,1998,"5/17/98",0,176,"Creature",4,21
"11400",0,271664,"tt0090602","en","Alex: The Life of a Child",1.028263,1986,"4/23/86",0,100,"Alex: The Life of a Child",5.2,3
"11401",0,251220,"tt2704816","en","Who Took Johnny",1.843645,2014,"1/17/14",0,80,"Who Took Johnny",6.6,19
"11402",0,204506,"tt4147684","es","La Once",0.158022,2014,"9/30/14",0,80,"Tea Time",8.3,3
"11403",0,74705,"tt0081917","ru","Приключения Тома Сойера и Гекльберри Финна",0.408185,1981,"1/1/81",0,0,"The Adventures of Tom Sawyer and Huckleberry Finn",4.8,3
"11404",0,255548,"tt0405677","pt","A Alma do Osso",0.061216,2004,"1/22/04",0,74,"The Soul of the Bone",5,1
"11405",3e+06,163042,"tt0489793","ru","Оранжевая любовь",0.166253,2007,"5/19/07",0,92,"Orange Love",4,2
"11406",0,131027,"tt0080577","hu","Csontváry",0.143876,1980,"10/2/80",0,112,"Csontvary",6.5,2
"11407",0,67089,"tt0158489","ko","비트",0.159576,1997,"5/10/97",0,116,"Beat",4.3,4
"11408",0,182950,"tt0042262","en","Blonde Dynamite",0.018424,1950,"2/12/50",0,66,"Blonde Dynamite",0,0
"11409",0,81670,"tt1822239","en","Jock of the Bushveld",1.865894,2011,"7/29/11",0,89,"Jock of the Bushveld",5.1,4
"11410",0,66730,"tt0200293","zh","血酒天牢",0.125147,1971,"9/24/71",0,79,"The Rescue",6.2,3
"11411",0,193459,"tt0042693","en","Lucky Losers",0.002589,1950,"5/14/50",0,70,"Lucky Losers",0,0
"11412",0,373349,"tt5275838","en","Mapplethorpe: Look at the Pictures",0.557941,2016,"6/16/16",0,105,"Mapplethorpe: Look at the Pictures",7.7,11
"11413",0,110299,"tt0054628","en","Angel Baby",0.689068,1961,"5/14/61",0,97,"Angel Baby",6,1
"11414",0,224162,"tt0030831","en","Tarnished Angel",0.048443,1938,"10/28/38",0,67,"Tarnished Angel",0,0
"11415",0,54241,"tt0014029","en","The Extra Girl",0.142776,1923,"10/28/23",0,68,"The Extra Girl",7,2
"11416",0,118517,"tt0047641","en","Valley of the Kings",0.243251,1954,"7/23/54",0,86,"Valley of the Kings",4,2
"11417",0,179103,"tt0031012","en","On Dress Parade",0.002484,1939,"11/18/39",0,62,"On Dress Parade",0,0
"11418",0,296071,"tt3673764","ja","海月姫",0.920347,2014,"12/27/14",0,126,"Princess Jellyfish",7.4,6
"11419",0,380808,"tt5446858","en","Zero Days",3.785788,2016,"7/8/16",0,116,"Zero Days",7.5,73
"11420",0,21571,"tt1179782","hi","Mithya",0.766631,2008,"1/27/08",0,110,"Mithya",6.6,5
"11421",0,161816,"tt0377131","en","Raghu Romeo",0.003494,2003,"8/14/03",0,96,"Raghu Romeo",0,0
"11422",0,19083,"tt0149171","en","Strays",3.013494,1997,"1/18/97",0,105,"Strays",4.8,10
"11423",0,72912,"tt1321861","en","Carjacked",2.418216,2011,"11/22/11",0,89,"Carjacked",5.2,39
"11424",0,40211,"tt0757157","ko","백만장자의 첫사랑",1.007602,2006,"2/9/06",0,116,"A Millionaire's First Love",7.2,25
"11425",0,362541,"tt4095186","en","Jump!",0.542412,2014,"7/26/14",0,18,"Jump!",6.8,4
"11426",0,184328,"tt0043071","en","Triple Trouble",0.098143,1950,"8/13/50",0,67,"Triple Trouble",6,1
"11427",0,156603,"tt0043735","en","Let's Go Navy!",0.64078,1951,"7/29/51",0,68,"Let's Go Navy!",7,1
"11428",0,116160,"tt0045926","en","Jalopy",0.523744,1953,"2/15/53",0,62,"Jalopy",7,2
"11429",0,107966,"tt0046011","en","Loose in London",0.058772,1953,"5/24/53",0,62,"Loose in London",6.5,1
"11430",0,116190,"tt0047331","en","Paris Playboys",0.022909,1954,"3/7/54",0,62,"Paris Playboys",0,0
"11431",0,70313,"tt0044388","en","Bowery to Bagdad",0.409838,1955,"1/7/55",0,64,"Bowery to Bagdad",6.8,3
"11432",0,230182,"tt0049101","en","Crashing Las Vegas",0.140066,1956,"4/27/56",0,62,"Crashing Las Vegas",6.5,1
"11433",0,193450,"tt0059692","en","Second Fiddle to a Steel Guitar",0.037052,1966,"12/29/66",0,107,"Second Fiddle to a Steel Guitar",0,0
"11434",0,354220,"tt3826866","en","The Girl in the Photographs",3.486367,2015,"9/14/15",0,95,"The Girl in the Photographs",4.6,29
"11435",0,334362,"tt4766604","de","Highway to Hellas",1.30421,2015,"8/6/15",0,89,"Highway to Hellas",5.3,12
"11436",0,203890,"tt2382004","en","2 Hours",0.382739,2012,"9/29/12",0,26,"2 Hours",3.2,5
"11437",0,25803,"tt0907674","en","Amal",0.635498,2007,"9/13/07",0,101,"Amal",8,9
"11438",0,195030,"tt2421764","fr","Palmipédarium",0.984033,2012,"9/14/12",0,10,"Palmipedarium",7.6,4
"11439",0,348396,"tt4419794","en","Ave Maria",0.452077,2015,"5/18/15",0,15,"Ave Maria",5.8,10
"11440",0,365566,"tt5120322","en","Small People with Hats",0.121883,2014,"10/3/14",0,7,"Small People with Hats",6,2
"11441",0,352166,"tt4332812","en","Catastasis",0.070244,2015,"4/15/15",0,73,"Catastasis",6,1
"11442",0,142914,"tt2213938","en","In Search of Blind Joe Death: The Saga of John Fahey",0.047059,2013,"8/16/13",0,58,"In Search of Blind Joe Death: The Saga of John Fahey",5,1
"11443",5e+06,370755,"tt5247022","en","Paterson",10.300307,2016,"11/17/16",2152738,118,"Paterson",7,311
"11444",0,133953,"tt1841840","en","Snow Shark: Ancient Snow Beast",0.23136,2011,"10/12/11",0,80,"Snow Shark: Ancient Snow Beast",4,2
"11445",0,29487,"tt0037049","en","The Mark of the Whistler",0.361934,1944,"10/9/44",0,60,"The Mark of the Whistler",3.8,2
"11446",0,327674,"tt0490236","en","The Invited",0.780846,2010,"1/1/10",0,95,"The Invited",2,3
"11447",0,101733,"tt2061869","en","ゾンビアス",2.261585,2011,"9/24/11",0,85,"Zombie Ass: Toilet of the Dead",3.8,16
"11448",0,57173,"tt1535608","en","Monsterwolf",2.05618,2010,"10/9/10",0,86,"Monsterwolf",3,7
"11449",0,102909,"tt0119415","en","Joey",0.197417,1997,"12/26/97",0,96,"Joey",4,1
